Latitude (decimal degrees):	53.424
Longitude (decimal degrees):	-6.252
Elevation (m):	61
Radiation database:	PVGIS-SARAH3


Slope: 30 deg. 
Azimuth: 0 deg. 
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20230928:1711,3.49,39.59,0.59,7.86,15.44,6.14,0.0
20230928:1811,0.0,0.0,0.0,0.0,14.97,5.59,0.0
20230928:1911,0.0,0.0,0.0,0.0,14.49,5.45,0.0
20230928:2011,0.0,0.0,0.0,0.0,14.01,4.62,0.0
20230928:2111,0.0,0.0,0.0,0.0,13.48,4.34,0.0
20230928:2211,0.0,0.0,0.0,0.0,12.93,4.48,0.0
20230928:2311,0.0,0.0,0.0,0.0,12.33,4.62,0.0
20230929:0011,0.0,0.0,0.0,0.0,11.95,4.9,0.0
20230929:0111,0.0,0.0,0.0,0.0,11.82,5.17,0.0
20230929:0211,0.0,0.0,0.0,0.0,11.76,5.17,0.0
20230929:0311,0.0,0.0,0.0,0.0,11.69,5.17,0.0
20230929:0411,0.0,0.0,0.0,0.0,11.68,5.38,0.0
20230929:0511,0.0,0.0,0.0,0.0,11.76,5.45,0.0
20230929:0611,0.0,0.0,0.0,0.0,11.76,5.45,0.0
20230929:0711,42.36,45.61,0.87,6.47,12.1,5.59,0.0
20230929:0811,222.4,98.81,2.84,14.9,12.65,5.52,0.0
20230929:0911,302.98,164.35,4.3,22.45,13.49,6.0,0.0
20230929:1011,252.92,237.9,4.94,28.58,14.58,7.03,0.0
20230929:1111,336.6,265.44,5.89,32.69,15.5,6.62,0.0
20230929:1211,372.87,274.31,6.27,34.25,16.13,6.14,0.0
20230929:1311,349.3,266.84,6.0,33.02,16.63,5.93,0.0
20230929:1411,582.68,152.04,6.36,29.18,16.82,5.31,0.0
20230929:1511,393.49,149.14,4.8,23.26,16.83,4.76,0.0
20230929:1611,246.33,106.02,3.11,15.85,16.65,4.14,0.0
20230929:1711,30.61,53.38,0.92,7.5,16.18,3.59,0.0
20230929:1811,0.0,0.0,0.0,0.0,15.34,3.31,0.0
20230929:1911,0.0,0.0,0.0,0.0,14.53,3.1,0.0
20230929:2011,0.0,0.0,0.0,0.0,14.15,2.69,0.0
20230929:2111,0.0,0.0,0.0,0.0,13.72,2.48,0.0
20230929:2211,0.0,0.0,0.0,0.0,13.14,2.21,0.0
20230929:2311,0.0,0.0,0.0,0.0,12.66,2.21,0.0
20230930:0011,0.0,0.0,0.0,0.0,12.08,1.93,0.0
20230930:0111,0.0,0.0,0.0,0.0,11.55,1.66,0.0
20230930:0211,0.0,0.0,0.0,0.0,10.97,1.45,0.0
20230930:0311,0.0,0.0,0.0,0.0,10.9,1.31,0.0
20230930:0411,0.0,0.0,0.0,0.0,10.61,1.72,0.0
20230930:0511,0.0,0.0,0.0,0.0,11.36,2.28,0.0
20230930:0611,0.0,0.0,0.0,0.0,11.92,2.76,0.0
20230930:0711,0.0,13.99,0.2,6.2,12.15,2.62,0.0
20230930:0811,0.0,43.83,0.63,14.62,12.74,3.03,0.0
20230930:0911,0.0,47.56,0.68,22.14,13.29,3.72,0.0
20230930:1011,0.0,63.42,0.91,28.25,13.68,4.55,0.0
20230930:1111,0.0,97.92,1.41,32.32,13.85,5.38,0.0
20230930:1211,0.0,72.74,1.05,33.86,14.08,6.21,0.0
20230930:1311,0.0,76.47,1.1,32.62,14.11,6.97,0.0
20230930:1411,0.0,80.2,1.15,28.79,14.22,7.45,0.0
20230930:1511,3.28,118.83,1.73,22.88,14.86,6.76,0.0
20230930:1611,0.0,68.08,0.98,15.47,15.87,5.72,0.0
20230930:1711,0.0,7.46,0.11,7.13,16.84,6.0,0.0
20230930:1811,0.0,0.0,0.0,0.0,17.3,6.0,0.0
20230930:1911,0.0,0.0,0.0,0.0,16.96,5.59,0.0
20230930:2011,0.0,0.0,0.0,0.0,17.05,5.52,0.0
20230930:2111,0.0,0.0,0.0,0.0,16.99,5.45,0.0
20230930:2211,0.0,0.0,0.0,0.0,16.84,5.31,0.0
20230930:2311,0.0,0.0,0.0,0.0,16.65,5.31,0.0
20231001:0011,0.0,0.0,0.0,0.0,16.4,5.24,0.0
20231001:0111,0.0,0.0,0.0,0.0,16.21,5.03,0.0
20231001:0211,0.0,0.0,0.0,0.0,16.03,4.76,0.0
20231001:0311,0.0,0.0,0.0,0.0,15.94,4.34,0.0
20231001:0411,0.0,0.0,0.0,0.0,15.86,4.0,0.0
20231001:0511,0.0,0.0,0.0,0.0,15.74,3.72,0.0
20231001:0611,0.0,0.0,0.0,0.0,15.66,3.52,0.0
20231001:0711,27.71,39.82,0.7,5.93,15.9,3.38,0.0
20231001:0811,186.11,102.36,2.57,14.33,16.08,3.38,0.0
20231001:0911,249.28,168.64,3.93,21.84,16.39,3.79,0.0
20231001:1011,96.57,223.84,3.76,27.91,16.87,3.72,0.0
20231001:1111,290.99,262.45,5.51,31.96,17.3,3.72,0.0
20231001:1211,287.12,275.64,5.67,33.47,17.67,3.52,0.0
20231001:1311,47.12,235.41,3.66,32.22,18.07,3.45,0.0
20231001:1411,305.8,227.3,5.12,28.4,18.26,3.31,0.0
20231001:1511,76.29,179.19,3.0,22.49,18.23,3.31,0.0
20231001:1611,188.55,112.23,2.72,15.1,18.0,3.1,0.0
20231001:1711,50.06,50.01,0.95,6.76,17.27,2.55,0.0
20231001:1811,0.0,0.0,0.0,0.0,16.35,2.28,0.0
20231001:1911,0.0,0.0,0.0,0.0,15.3,1.93,0.0
20231001:2011,0.0,0.0,0.0,0.0,14.5,2.14,0.0
20231001:2111,0.0,0.0,0.0,0.0,14.01,2.28,0.0
20231001:2211,0.0,0.0,0.0,0.0,13.64,2.34,0.0
20231001:2311,0.0,0.0,0.0,0.0,13.22,2.41,0.0
20231002:0011,0.0,0.0,0.0,0.0,12.97,2.55,0.0
20231002:0111,0.0,0.0,0.0,0.0,12.73,2.76,0.0
20231002:0211,0.0,0.0,0.0,0.0,12.51,2.9,0.0
20231002:0311,0.0,0.0,0.0,0.0,12.22,2.9,0.0
20231002:0411,0.0,0.0,0.0,0.0,12.07,2.9,0.0
20231002:0511,0.0,0.0,0.0,0.0,11.87,2.83,0.0
20231002:0611,0.0,0.0,0.0,0.0,11.58,2.76,0.0
20231002:0711,14.4,34.27,0.58,5.66,11.7,2.69,0.0
20231002:0811,10.5,85.45,1.29,14.05,12.27,2.48,0.0
20231002:0911,0.0,80.2,1.15,21.53,13.15,2.83,0.0
20231002:1011,0.0,101.65,1.46,27.57,13.82,2.9,0.0
20231002:1111,0.0,81.13,1.17,31.59,14.3,3.31,0.0
20231002:1211,0.0,126.83,1.82,33.08,14.65,3.93,0.0
20231002:1311,0.0,140.82,2.02,31.83,14.73,4.21,0.0
20231002:1411,0.0,47.56,0.68,28.0,14.67,3.93,0.0
20231002:1511,0.0,82.07,1.18,22.11,14.52,3.59,0.0
20231002:1611,0.0,29.84,0.43,14.73,14.25,3.24,0.0
20231002:1711,0.0,22.38,0.32,6.4,13.91,2.97,0.0
20231002:1811,0.0,0.0,0.0,0.0,13.43,2.76,0.0
20231002:1911,0.0,0.0,0.0,0.0,13.38,2.62,0.0
20231002:2011,0.0,0.0,0.0,0.0,12.85,2.83,0.0
20231002:2111,0.0,0.0,0.0,0.0,12.45,2.97,0.0
20231002:2211,0.0,0.0,0.0,0.0,12.11,3.1,0.0
20231002:2311,0.0,0.0,0.0,0.0,11.93,3.31,0.0
20231003:0011,0.0,0.0,0.0,0.0,11.75,3.66,0.0
20231003:0111,0.0,0.0,0.0,0.0,11.62,4.14,0.0
20231003:0211,0.0,0.0,0.0,0.0,11.61,4.55,0.0
20231003:0311,0.0,0.0,0.0,0.0,11.58,4.83,0.0
20231003:0411,0.0,0.0,0.0,0.0,11.51,4.97,0.0
20231003:0511,0.0,0.0,0.0,0.0,11.42,5.1,0.0
20231003:0611,0.0,0.0,0.0,0.0,11.24,5.31,0.0
20231003:0711,27.87,33.08,0.63,5.39,10.91,6.0,0.0
20231003:0811,167.16,103.87,2.41,13.76,11.49,6.14,0.0
20231003:0911,173.05,175.86,3.48,21.22,12.51,6.9,0.0
20231003:1011,261.22,225.26,4.74,27.24,13.37,7.79,0.0
20231003:1111,107.2,254.25,4.25,31.23,14.21,7.31,0.0
20231003:1211,373.39,262.82,6.02,32.7,14.67,6.62,0.0
20231003:1311,453.38,230.68,6.16,31.43,15.39,6.55,0.0
20231003:1411,455.46,186.89,5.61,27.61,15.77,6.41,0.0
20231003:1511,208.25,179.61,3.75,21.73,15.7,5.52,0.0
20231003:1611,102.58,117.16,2.21,14.36,15.64,5.1,0.0
20231003:1711,14.55,38.77,0.62,6.04,15.18,4.69,0.0
20231003:1811,0.0,0.0,0.0,0.0,14.4,4.41,0.0
20231003:1911,0.0,0.0,0.0,0.0,13.87,4.9,0.0
20231003:2011,0.0,0.0,0.0,0.0,13.41,5.24,0.0
20231003:2111,0.0,0.0,0.0,0.0,13.03,5.31,0.0
20231003:2211,0.0,0.0,0.0,0.0,12.73,5.1,0.0
20231003:2311,0.0,0.0,0.0,0.0,12.54,5.17,0.0
20231004:0011,0.0,0.0,0.0,0.0,12.49,5.45,0.0
20231004:0111,0.0,0.0,0.0,0.0,12.48,5.52,0.0
20231004:0211,0.0,0.0,0.0,0.0,12.36,5.38,0.0
20231004:0311,0.0,0.0,0.0,0.0,12.25,5.59,0.0
20231004:0411,0.0,0.0,0.0,0.0,12.28,5.72,0.0
20231004:0511,0.0,0.0,0.0,0.0,12.32,5.86,0.0
20231004:0611,0.0,0.0,0.0,0.0,12.38,6.0,0.0
20231004:0711,4.48,26.31,0.4,5.12,12.7,5.93,0.0
20231004:0811,47.0,101.34,1.69,13.48,12.99,6.28,0.0
20231004:0911,402.94,120.32,4.34,20.91,13.61,5.93,0.0
20231004:1011,484.87,165.37,5.55,26.9,14.45,6.9,0.0
20231004:1111,220.97,259.9,4.97,30.86,15.68,8.21,0.0
20231004:1211,110.99,260.46,4.35,32.31,16.42,7.66,0.0
20231004:1311,79.72,243.56,3.94,31.04,16.7,6.48,0.0
20231004:1411,40.23,196.98,3.05,27.22,16.78,6.48,0.0
20231004:1511,61.6,166.55,2.72,21.35,16.5,5.86,0.0
20231004:1611,43.15,105.4,1.73,13.99,16.26,5.79,0.0
20231004:1711,0.0,17.72,0.25,5.68,15.9,5.24,0.0
20231004:1811,0.0,0.0,0.0,0.0,15.38,4.83,0.0
20231004:1911,0.0,0.0,0.0,0.0,15.29,5.17,0.0
20231004:2011,0.0,0.0,0.0,0.0,15.14,5.1,0.0
20231004:2111,0.0,0.0,0.0,0.0,14.93,4.83,0.0
20231004:2211,0.0,0.0,0.0,0.0,14.69,4.69,0.0
20231004:2311,0.0,0.0,0.0,0.0,14.42,4.48,0.0
20231005:0011,0.0,0.0,0.0,0.0,14.21,4.07,0.0
20231005:0111,0.0,0.0,0.0,0.0,13.89,4.07,0.0
20231005:0211,0.0,0.0,0.0,0.0,13.83,4.28,0.0
20231005:0311,0.0,0.0,0.0,0.0,13.81,4.21,0.0
20231005:0411,0.0,0.0,0.0,0.0,13.77,4.21,0.0
20231005:0511,0.0,0.0,0.0,0.0,13.84,4.55,0.0
20231005:0611,0.0,0.0,0.0,0.0,13.72,4.69,0.0
20231005:0711,0.0,13.99,0.2,4.85,13.5,5.72,0.0
20231005:0811,0.0,21.45,0.31,13.19,13.55,6.28,0.0
20231005:0911,0.0,54.09,0.78,20.6,13.7,7.1,0.0
20231005:1011,0.0,66.21,0.95,26.56,13.86,8.0,0.0
20231005:1111,0.0,104.45,1.5,30.5,14.15,8.0,0.0
20231005:1211,8.34,185.82,2.72,31.93,14.56,8.34,0.0
20231005:1311,55.22,225.77,3.55,30.64,15.23,7.93,0.0
20231005:1411,0.0,70.88,1.02,26.83,15.96,7.45,0.0
20231005:1511,0.0,69.01,0.99,20.97,16.53,7.31,0.0
20231005:1611,31.09,95.64,1.53,13.62,16.89,7.24,0.0
20231005:1711,0.0,18.65,0.27,5.32,16.97,6.9,0.0
20231005:1811,0.0,0.0,0.0,0.0,16.93,6.76,0.0
20231005:1911,0.0,0.0,0.0,0.0,16.79,6.9,0.0
20231005:2011,0.0,0.0,0.0,0.0,16.79,6.62,0.0
20231005:2111,0.0,0.0,0.0,0.0,16.8,6.55,0.0
20231005:2211,0.0,0.0,0.0,0.0,16.82,6.41,0.0
20231005:2311,0.0,0.0,0.0,0.0,16.84,6.28,0.0
20231006:0011,0.0,0.0,0.0,0.0,16.82,6.14,0.0
20231006:0111,0.0,0.0,0.0,0.0,16.81,6.14,0.0
20231006:0211,0.0,0.0,0.0,0.0,16.81,6.14,0.0
20231006:0311,0.0,0.0,0.0,0.0,16.87,6.28,0.0
20231006:0411,0.0,0.0,0.0,0.0,16.97,6.34,0.0
20231006:0511,0.0,0.0,0.0,0.0,17.03,6.14,0.0
20231006:0611,0.0,0.0,0.0,0.0,17.01,6.14,0.0
20231006:0711,0.0,3.73,0.05,4.58,17.2,6.0,0.0
20231006:0811,0.0,13.99,0.2,12.9,17.22,6.07,0.0
20231006:0911,10.51,121.83,1.81,20.29,17.15,6.14,0.0
20231006:1011,1.71,128.9,1.86,26.22,17.32,6.41,0.0
20231006:1111,43.85,213.38,3.31,30.13,17.86,6.97,0.0
20231006:1211,0.0,91.39,1.31,31.54,18.35,7.1,0.0
20231006:1311,0.0,80.2,1.15,30.25,18.89,7.31,0.0
20231006:1411,0.0,45.7,0.66,26.44,18.92,6.14,0.0
20231006:1511,0.0,38.24,0.55,20.59,18.85,5.72,0.0
20231006:1611,0.0,28.91,0.42,13.26,18.44,5.31,0.0
20231006:1711,0.0,4.66,0.07,4.96,18.02,5.31,0.0
20231006:1811,0.0,0.0,0.0,0.0,17.62,5.59,0.0
20231006:1911,0.0,0.0,0.0,0.0,17.67,5.72,0.0
20231006:2011,0.0,0.0,0.0,0.0,17.15,6.14,0.0
20231006:2111,0.0,0.0,0.0,0.0,16.62,6.07,0.0
20231006:2211,0.0,0.0,0.0,0.0,16.24,5.79,0.0
20231006:2311,0.0,0.0,0.0,0.0,15.79,5.66,0.0
20231007:0011,0.0,0.0,0.0,0.0,15.62,5.17,0.0
20231007:0111,0.0,0.0,0.0,0.0,15.4,4.76,0.0
20231007:0211,0.0,0.0,0.0,0.0,15.36,4.48,0.0
20231007:0311,0.0,0.0,0.0,0.0,15.3,4.21,0.0
20231007:0411,0.0,0.0,0.0,0.0,15.24,4.14,0.0
20231007:0511,0.0,0.0,0.0,0.0,15.22,4.0,0.0
20231007:0611,0.0,0.0,0.0,0.0,15.27,4.0,0.0
20231007:0711,0.0,3.73,0.05,4.31,15.27,3.86,0.0
20231007:0811,1.9,58.05,0.84,12.62,15.64,4.07,0.0
20231007:0911,19.49,130.84,1.98,19.98,16.37,4.21,0.0
20231007:1011,258.2,210.71,4.45,25.88,17.57,4.14,0.0
20231007:1111,152.95,246.56,4.35,29.77,18.81,4.14,0.0
20231007:1211,64.33,235.1,3.72,31.16,19.75,4.07,0.0
20231007:1311,3.4,160.85,2.33,29.86,20.45,4.07,0.0
20231007:1411,0.0,64.35,0.92,26.06,20.54,3.72,0.0
20231007:1511,0.0,44.76,0.64,20.22,20.37,3.52,0.0
20231007:1611,0.0,37.3,0.54,12.89,19.89,3.03,0.0
20231007:1711,0.0,16.79,0.24,4.61,19.18,2.55,0.0
20231007:1811,0.0,0.0,0.0,0.0,18.31,2.28,0.0
20231007:1911,0.0,0.0,0.0,0.0,18.12,2.62,0.0
20231007:2011,0.0,0.0,0.0,0.0,17.6,2.48,0.0
20231007:2111,0.0,0.0,0.0,0.0,17.02,2.55,0.0
20231007:2211,0.0,0.0,0.0,0.0,16.45,2.76,0.0
20231007:2311,0.0,0.0,0.0,0.0,15.98,2.55,0.0
20231008:0011,0.0,0.0,0.0,0.0,15.55,2.28,0.0
20231008:0111,0.0,0.0,0.0,0.0,15.29,2.28,0.0
20231008:0211,0.0,0.0,0.0,0.0,14.99,2.41,0.0
20231008:0311,0.0,0.0,0.0,0.0,14.79,2.41,0.0
20231008:0411,0.0,0.0,0.0,0.0,14.51,2.34,0.0
20231008:0511,0.0,0.0,0.0,0.0,14.14,2.28,0.0
20231008:0611,0.0,0.0,0.0,0.0,13.88,2.28,0.0
20231008:0711,0.0,12.12,0.17,4.03,13.88,2.97,0.0
20231008:0811,83.29,96.53,1.76,12.33,14.33,2.76,0.0
20231008:0911,0.0,87.66,1.26,19.67,15.35,2.48,0.0
20231008:1011,93.77,205.35,3.43,25.55,16.47,2.34,0.0
20231008:1111,0.0,140.82,2.02,29.4,17.39,2.28,0.0
20231008:1211,201.26,259.6,4.8,30.78,17.64,2.07,0.0
20231008:1311,356.14,233.86,5.39,29.47,18.12,2.07,0.0
20231008:1411,140.58,213.66,3.79,25.67,18.98,2.14,0.0
20231008:1511,66.22,155.53,2.56,19.84,19.56,2.34,0.0
20231008:1611,69.5,99.26,1.73,12.53,19.63,2.34,0.0
20231008:1711,2.68,19.7,0.29,4.26,19.02,2.55,0.0
20231008:1811,0.0,0.0,0.0,0.0,17.99,2.83,0.0
20231008:1911,0.0,0.0,0.0,0.0,17.13,2.34,0.0
20231008:2011,0.0,0.0,0.0,0.0,16.53,2.62,0.0
20231008:2111,0.0,0.0,0.0,0.0,16.26,2.83,0.0
20231008:2211,0.0,0.0,0.0,0.0,16.14,2.9,0.0
20231008:2311,0.0,0.0,0.0,0.0,15.98,2.9,0.0
20231009:0011,0.0,0.0,0.0,0.0,15.74,2.83,0.0
20231009:0111,0.0,0.0,0.0,0.0,15.42,2.69,0.0
20231009:0211,0.0,0.0,0.0,0.0,15.1,2.28,0.0
20231009:0311,0.0,0.0,0.0,0.0,14.77,2.0,0.0
20231009:0411,0.0,0.0,0.0,0.0,14.66,1.86,0.0
20231009:0511,0.0,0.0,0.0,0.0,14.56,1.72,0.0
20231009:0611,0.0,0.0,0.0,0.0,14.52,1.79,0.0
20231009:0711,17.51,21.31,0.38,3.76,14.01,1.45,0.0
20231009:0811,82.87,93.68,1.7,12.04,14.41,1.03,0.0
20231009:0911,119.62,158.3,2.85,19.36,15.31,0.9,0.0
20231009:1011,360.92,188.61,4.77,25.21,16.21,0.9,0.0
20231009:1111,296.87,238.94,5.05,29.04,17.16,1.24,0.0
20231009:1211,463.99,218.31,5.91,30.39,17.99,1.52,0.0
20231009:1311,521.18,185.37,5.91,29.08,18.76,1.72,0.0
20231009:1411,264.46,207.36,4.39,25.29,19.29,1.86,0.0
20231009:1511,222.75,156.92,3.4,19.47,19.4,2.07,0.0
20231009:1611,120.07,97.49,1.93,12.17,19.31,2.14,0.0
20231009:1711,2.87,16.89,0.25,3.91,18.63,2.41,0.0
20231009:1811,0.0,0.0,0.0,0.0,17.55,2.76,0.0
20231009:1911,0.0,0.0,0.0,0.0,17.07,2.83,0.0
20231009:2011,0.0,0.0,0.0,0.0,16.73,3.03,0.0
20231009:2111,0.0,0.0,0.0,0.0,16.52,3.03,0.0
20231009:2211,0.0,0.0,0.0,0.0,16.4,3.1,0.0
20231009:2311,0.0,0.0,0.0,0.0,16.26,2.97,0.0
20231010:0011,0.0,0.0,0.0,0.0,16.04,2.76,0.0
20231010:0111,0.0,0.0,0.0,0.0,15.96,2.48,0.0
20231010:0211,0.0,0.0,0.0,0.0,15.78,2.0,0.0
20231010:0311,0.0,0.0,0.0,0.0,15.52,2.14,0.0
20231010:0411,0.0,0.0,0.0,0.0,15.25,2.48,0.0
20231010:0511,0.0,0.0,0.0,0.0,15.03,2.97,0.0
20231010:0611,0.0,0.0,0.0,0.0,14.9,3.45,0.0
20231010:0711,0.0,7.46,0.11,3.49,15.53,3.86,0.0
20231010:0811,0.0,24.25,0.35,11.75,15.84,4.07,0.0
20231010:0911,16.5,121.04,1.82,19.05,16.79,4.55,0.0
20231010:1011,0.0,84.86,1.22,24.87,17.48,4.48,0.0
20231010:1111,1.74,140.1,2.02,28.68,17.69,4.83,0.0
20231010:1211,0.0,69.01,0.99,30.01,18.66,4.76,0.0
20231010:1311,0.0,53.16,0.76,28.7,19.31,5.1,0.0
20231010:1411,0.0,35.44,0.51,24.91,19.58,5.66,0.0
20231010:1511,218.11,153.57,3.31,19.1,19.47,5.59,0.0
20231010:1611,52.21,90.72,1.51,11.82,19.15,5.45,0.0
20231010:1711,9.26,18.1,0.29,3.56,18.62,5.66,0.0
20231010:1811,0.0,0.0,0.0,0.0,17.92,5.79,0.0
20231010:1911,0.0,0.0,0.0,0.0,17.5,6.14,0.0
20231010:2011,0.0,0.0,0.0,0.0,17.04,6.14,0.0
20231010:2111,0.0,0.0,0.0,0.0,16.63,6.21,0.0
20231010:2211,0.0,0.0,0.0,0.0,16.35,6.41,0.0
20231010:2311,0.0,0.0,0.0,0.0,16.05,6.41,0.0
20231011:0011,0.0,0.0,0.0,0.0,15.7,6.34,0.0
20231011:0111,0.0,0.0,0.0,0.0,15.28,6.14,0.0
20231011:0211,0.0,0.0,0.0,0.0,15.08,6.21,0.0
20231011:0311,0.0,0.0,0.0,0.0,14.99,5.66,0.0
20231011:0411,0.0,0.0,0.0,0.0,14.81,4.9,0.0
20231011:0511,0.0,0.0,0.0,0.0,14.22,3.59,0.0
20231011:0611,0.0,0.0,0.0,0.0,13.31,2.97,0.0
20231011:0711,0.0,7.46,0.11,3.21,12.72,3.1,0.0
20231011:0811,0.0,17.72,0.25,11.46,12.01,2.9,0.0
20231011:0911,0.0,23.31,0.33,18.74,11.59,2.55,0.0
20231011:1011,0.0,44.76,0.64,24.53,11.35,2.41,0.0
20231011:1111,0.0,83.93,1.21,28.32,11.26,2.62,0.0
20231011:1211,0.0,65.28,0.94,29.63,11.24,2.83,0.0
20231011:1311,0.0,79.27,1.14,28.31,11.5,2.83,0.0
20231011:1411,0.0,71.81,1.03,24.53,11.6,2.62,0.0
20231011:1511,0.0,60.62,0.87,18.74,11.81,2.9,0.0
20231011:1611,0.0,50.36,0.72,11.46,11.82,3.24,0.0
20231011:1711,0.0,13.06,0.19,3.21,11.73,3.1,0.0
20231011:1811,0.0,0.0,0.0,0.0,11.49,2.97,0.0
20231011:1911,0.0,0.0,0.0,0.0,11.17,2.9,0.0
20231011:2011,0.0,0.0,0.0,0.0,10.91,2.97,0.0
20231011:2111,0.0,0.0,0.0,0.0,10.62,2.83,0.0
20231011:2211,0.0,0.0,0.0,0.0,10.38,2.76,0.0
20231011:2311,0.0,0.0,0.0,0.0,10.04,2.83,0.0
20231012:0011,0.0,0.0,0.0,0.0,9.76,3.03,0.0
20231012:0111,0.0,0.0,0.0,0.0,9.49,2.69,0.0
20231012:0211,0.0,0.0,0.0,0.0,9.24,2.14,0.0
20231012:0311,0.0,0.0,0.0,0.0,8.72,1.72,0.0
20231012:0411,0.0,0.0,0.0,0.0,8.34,1.66,0.0
20231012:0511,0.0,0.0,0.0,0.0,7.7,1.66,0.0
20231012:0611,0.0,0.0,0.0,0.0,7.07,1.59,0.0
20231012:0711,7.25,14.25,0.23,2.94,7.11,1.66,0.0
20231012:0811,167.32,87.94,1.97,11.17,7.7,1.38,0.0
20231012:0911,296.73,140.51,3.55,18.43,9.62,0.76,0.0
20231012:1011,496.97,149.92,5.13,24.2,10.69,0.55,0.0
20231012:1111,544.51,181.47,5.89,27.95,11.41,0.07,0.0
20231012:1211,239.16,254.8,4.86,29.26,12.07,0.9,0.0
20231012:1311,298.8,239.62,4.98,27.93,12.9,1.93,0.0
20231012:1411,50.43,184.55,2.89,24.16,13.26,2.48,0.0
20231012:1511,63.89,147.32,2.4,18.37,13.45,2.76,0.0
20231012:1611,2.09,54.37,0.79,11.11,13.28,2.9,0.0
20231012:1711,0.0,3.73,0.05,2.87,12.95,2.62,0.0
20231012:1811,0.0,0.0,0.0,0.0,12.8,2.62,0.0
20231012:1911,0.0,0.0,0.0,0.0,12.67,2.21,0.0
20231012:2011,0.0,0.0,0.0,0.0,12.55,2.07,0.0
20231012:2111,0.0,0.0,0.0,0.0,12.38,1.66,0.0
20231012:2211,0.0,0.0,0.0,0.0,12.26,1.31,0.0
20231012:2311,0.0,0.0,0.0,0.0,12.16,0.76,0.0
20231013:0011,0.0,0.0,0.0,0.0,12.39,0.14,0.0
20231013:0111,0.0,0.0,0.0,0.0,12.23,0.62,0.0
20231013:0211,0.0,0.0,0.0,0.0,12.07,1.66,0.0
20231013:0311,0.0,0.0,0.0,0.0,11.64,2.9,0.0
20231013:0411,0.0,0.0,0.0,0.0,11.17,3.45,0.0
20231013:0511,0.0,0.0,0.0,0.0,10.77,3.59,0.0
20231013:0611,0.0,0.0,0.0,0.0,10.41,3.59,0.0
20231013:0711,0.0,4.66,0.07,2.67,10.32,3.59,0.0
20231013:0811,0.0,42.9,0.62,10.88,10.48,4.07,0.0
20231013:0911,17.11,118.47,1.78,18.11,10.66,4.48,0.0
20231013:1011,372.6,182.71,4.64,23.86,11.0,5.38,0.0
20231013:1111,586.4,159.95,5.92,27.59,11.57,5.31,0.0
20231013:1211,338.54,242.17,5.25,28.88,12.39,6.21,0.0
20231013:1311,313.76,232.33,4.96,27.55,12.86,6.62,0.0
20231013:1411,494.61,146.68,5.04,23.78,13.06,7.1,0.0
20231013:1511,272.16,142.32,3.39,18.01,12.88,7.24,0.0
20231013:1611,194.89,81.04,2.0,10.76,12.55,7.03,0.0
20231013:1711,8.17,13.34,0.21,2.53,12.02,6.9,0.0
20231013:1811,0.0,0.0,0.0,0.0,11.24,6.41,0.0
20231013:1911,0.0,0.0,0.0,0.0,10.62,6.21,0.0
20231013:2011,0.0,0.0,0.0,0.0,10.13,5.93,0.0
20231013:2111,0.0,0.0,0.0,0.0,9.71,5.86,0.0
20231013:2211,0.0,0.0,0.0,0.0,9.37,5.79,0.0
20231013:2311,0.0,0.0,0.0,0.0,9.16,5.86,0.0
20231014:0011,0.0,0.0,0.0,0.0,8.86,6.0,0.0
20231014:0111,0.0,0.0,0.0,0.0,8.8,6.0,0.0
20231014:0211,0.0,0.0,0.0,0.0,8.52,6.0,0.0
20231014:0311,0.0,0.0,0.0,0.0,8.3,5.93,0.0
20231014:0411,0.0,0.0,0.0,0.0,8.06,5.79,0.0
20231014:0511,0.0,0.0,0.0,0.0,7.97,5.59,0.0
20231014:0611,0.0,0.0,0.0,0.0,7.77,5.31,0.0
20231014:0711,4.36,10.38,0.16,2.39,7.07,4.9,0.0
20231014:0811,176.61,83.31,1.9,10.59,7.23,4.55,0.0
20231014:0911,325.32,131.57,3.55,17.8,8.02,4.97,0.0
20231014:1011,489.92,152.76,5.02,23.52,9.09,5.59,0.0
20231014:1111,384.59,224.53,5.25,27.24,9.95,6.34,0.0
20231014:1211,380.54,238.73,5.43,28.51,10.42,6.48,0.0
20231014:1311,278.64,239.29,4.81,27.18,10.62,6.48,0.0
20231014:1411,438.86,169.72,4.86,23.41,10.64,6.41,0.0
20231014:1511,208.25,152.31,3.12,17.65,10.54,6.21,0.0
20231014:1611,13.15,67.61,1.02,10.41,10.32,6.0,0.0
20231014:1711,0.0,2.8,0.04,2.19,9.87,5.72,0.0
20231014:1811,0.0,0.0,0.0,0.0,9.13,5.45,0.0
20231014:1911,0.0,0.0,0.0,0.0,8.46,4.97,0.0
20231014:2011,0.0,0.0,0.0,0.0,7.93,4.62,0.0
20231014:2111,0.0,0.0,0.0,0.0,7.47,4.41,0.0
20231014:2211,0.0,0.0,0.0,0.0,7.06,4.28,0.0
20231014:2311,0.0,0.0,0.0,0.0,6.72,4.28,0.0
20231015:0011,0.0,0.0,0.0,0.0,6.45,4.14,0.0
20231015:0111,0.0,0.0,0.0,0.0,6.26,4.0,0.0
20231015:0211,0.0,0.0,0.0,0.0,6.08,3.86,0.0
20231015:0311,0.0,0.0,0.0,0.0,5.9,3.45,0.0
20231015:0411,0.0,0.0,0.0,0.0,5.72,3.17,0.0
