Latitude (decimal degrees):	53.424
Longitude (decimal degrees):	-6.252
Elevation (m):	61
Radiation database:	PVGIS-SARAH3


Slope: 90 deg. 
Azimuth: 0 deg. 
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20230421:0311,0.0,0.0,0.0,0.0,7.67,5.79,0.0
20230421:0411,0.0,0.0,0.0,0.0,7.57,5.59,0.0
20230421:0511,0.0,0.0,0.0,0.0,7.62,5.52,0.0
20230421:0611,0.0,16.38,4.6,7.62,7.79,5.24,0.0
20230421:0711,4.68,62.23,15.9,16.52,8.41,6.0,0.0
20230421:0811,73.06,109.92,31.9,25.34,9.16,6.41,0.0
20230421:0911,2.9,102.88,20.9,33.63,9.76,6.76,0.0
20230421:1011,2.46,116.72,23.6,40.78,10.21,7.17,0.0
20230421:1111,543.14,112.66,75.3,45.98,10.65,7.1,0.0
20230421:1211,546.54,133.25,76.7,48.37,11.51,7.38,0.0
20230421:1311,530.71,131.54,75.3,47.4,12.2,7.66,0.0
20230421:1411,322.51,188.35,62.4,43.29,12.51,8.14,0.0
20230421:1511,0.0,79.26,15.9,36.87,11.99,6.62,0.0
20230421:1611,1.27,82.53,16.7,28.99,11.77,5.93,0.0
20230421:1711,16.64,82.29,20.4,20.33,11.37,5.52,0.0
20230421:1811,0.0,12.82,3.6,11.41,10.95,5.79,0.0
20230421:1911,0.0,0.71,0.2,2.64,10.67,5.17,0.0
20230421:2011,0.0,0.0,0.0,0.0,10.11,4.83,0.0
20230421:2111,0.0,0.0,0.0,0.0,9.84,4.41,0.0
20230421:2211,0.0,0.0,0.0,0.0,9.71,4.34,0.0
20230421:2311,0.0,0.0,0.0,0.0,9.4,4.41,0.0
20230422:0011,0.0,0.0,0.0,0.0,9.03,4.76,0.0
20230422:0111,0.0,0.0,0.0,0.0,8.91,4.62,0.0
20230422:0211,0.0,0.0,0.0,0.0,8.72,3.93,0.0
20230422:0311,0.0,0.0,0.0,0.0,8.49,3.52,0.0
20230422:0411,0.0,0.0,0.0,0.0,8.11,3.31,0.0
20230422:0511,0.0,0.0,0.0,0.0,7.93,3.03,0.0
20230422:0611,0.0,7.12,2.0,7.92,7.89,2.48,0.0
20230422:0711,0.0,37.39,7.5,16.82,8.2,1.59,0.0
20230422:0811,0.0,60.82,12.2,25.65,8.47,1.17,0.0
20230422:0911,0.0,82.75,16.6,33.94,8.96,0.69,0.0
20230422:1011,0.0,82.75,16.6,41.1,9.35,0.48,0.0
20230422:1111,0.0,72.28,14.5,46.32,9.81,0.28,0.0
20230422:1211,0.0,76.77,15.4,48.71,10.18,0.55,0.0
20230422:1311,0.0,83.25,16.7,47.72,10.33,0.62,0.0
20230422:1411,0.0,64.8,13.0,43.59,9.67,0.9,0.0
20230422:1511,13.68,133.95,27.9,37.14,10.0,0.97,0.0
20230422:1611,0.0,71.78,14.4,29.23,10.09,1.45,0.0
20230422:1711,0.67,58.45,11.9,20.57,10.15,1.59,0.0
20230422:1811,0.0,24.56,6.9,11.65,9.93,1.38,0.0
20230422:1911,0.0,1.42,0.4,2.88,8.94,1.52,0.0
20230422:2011,0.0,0.0,0.0,0.0,8.31,1.52,0.0
20230422:2111,0.0,0.0,0.0,0.0,7.59,1.45,0.0
20230422:2211,0.0,0.0,0.0,0.0,6.77,1.45,0.0
20230422:2311,0.0,0.0,0.0,0.0,6.06,1.31,0.0
20230423:0011,0.0,0.0,0.0,0.0,5.46,1.38,0.0
20230423:0111,0.0,0.0,0.0,0.0,5.11,1.38,0.0
20230423:0211,0.0,0.0,0.0,0.0,4.87,1.31,0.0
20230423:0311,0.0,0.0,0.0,0.0,4.56,1.31,0.0
20230423:0411,0.0,0.0,0.0,0.0,3.75,1.66,0.0
20230423:0511,0.0,0.0,0.0,0.0,3.61,1.79,0.0
20230423:0611,0.0,18.51,5.2,8.22,4.09,1.79,0.0
20230423:0711,15.63,46.53,23.9,17.12,6.74,2.07,0.0
20230423:0811,151.32,73.58,40.6,25.95,8.31,2.62,0.0
20230423:0911,151.23,157.97,45.5,34.25,9.2,2.97,0.0
20230423:1011,34.26,167.14,35.7,41.43,10.07,3.03,0.0
20230423:1111,0.0,114.16,22.9,46.66,11.02,3.1,0.0
20230423:1211,0.0,64.31,12.9,49.04,11.65,2.97,0.0
20230423:1311,152.64,231.72,54.5,48.04,11.94,2.76,0.0
20230423:1411,153.69,213.26,52.0,43.88,11.88,2.55,0.0
20230423:1511,0.0,92.22,18.5,37.4,11.78,2.28,0.0
20230423:1611,1.82,86.64,17.6,29.48,11.65,1.66,0.0
20230423:1711,5.79,76.06,16.8,20.8,11.68,1.1,0.0
20230423:1811,0.0,23.5,6.6,11.88,11.36,1.31,0.0
20230423:1911,0.0,2.49,0.7,3.13,10.52,1.79,0.0
20230423:2011,0.0,0.0,0.0,0.0,9.65,2.07,0.0
20230423:2111,0.0,0.0,0.0,0.0,9.13,1.93,0.0
20230423:2211,0.0,0.0,0.0,0.0,8.56,1.86,0.0
20230423:2311,0.0,0.0,0.0,0.0,8.11,1.79,0.0
20230424:0011,0.0,0.0,0.0,0.0,7.75,1.93,0.0
20230424:0111,0.0,0.0,0.0,0.0,7.43,2.0,0.0
20230424:0211,0.0,0.0,0.0,0.0,7.29,2.14,0.0
20230424:0311,0.0,0.0,0.0,0.0,6.92,2.41,0.0
20230424:0411,0.0,0.0,0.0,0.0,7.09,3.24,0.0
20230424:0511,0.0,0.0,0.0,0.0,6.96,4.69,0.0
20230424:0611,0.0,18.16,5.1,8.51,6.77,5.79,0.0
20230424:0711,0.59,55.84,11.8,17.41,6.6,5.52,0.0
20230424:0811,13.05,101.19,22.2,26.24,6.43,5.79,0.0
20230424:0911,4.13,110.19,22.5,34.56,6.58,5.45,0.0
20230424:1011,4.72,128.3,26.1,41.75,7.17,5.1,0.0
20230424:1111,39.31,187.9,39.9,46.99,7.64,4.97,0.0
20230424:1211,65.84,211.1,45.7,49.38,8.32,4.9,0.0
20230424:1311,29.66,183.62,38.5,48.35,8.74,4.76,0.0
20230424:1411,5.68,137.04,27.9,44.17,8.91,4.55,0.0
20230424:1511,33.84,156.0,33.8,37.66,8.95,4.34,0.0
20230424:1611,148.97,117.48,42.8,29.72,8.87,4.28,0.0
20230424:1711,13.47,84.35,20.7,21.04,8.67,4.21,0.0
20230424:1811,0.0,24.92,7.0,12.12,8.42,3.79,0.0
20230424:1911,0.0,4.27,1.2,3.37,8.15,3.17,0.0
20230424:2011,0.0,0.0,0.0,0.0,7.58,2.76,0.0
20230424:2111,0.0,0.0,0.0,0.0,7.02,2.69,0.0
20230424:2211,0.0,0.0,0.0,0.0,6.42,2.62,0.0
20230424:2311,0.0,0.0,0.0,0.0,5.92,2.69,0.0
20230425:0011,0.0,0.0,0.0,0.0,5.41,2.76,0.0
20230425:0111,0.0,0.0,0.0,0.0,5.09,2.62,0.0
20230425:0211,0.0,0.0,0.0,0.0,4.58,2.21,0.0
20230425:0311,0.0,0.0,0.0,0.0,4.04,1.93,0.0
20230425:0411,0.0,0.0,0.0,0.0,3.41,1.79,0.0
20230425:0511,0.0,0.0,0.0,0.0,2.85,1.72,0.0
20230425:0611,0.0,16.73,4.7,8.8,3.17,1.45,0.0
20230425:0711,10.49,55.37,23.5,17.69,5.32,0.97,0.0
20230425:0811,126.34,90.21,40.0,26.53,7.08,1.45,0.0
20230425:0911,211.25,142.76,51.4,34.86,8.0,1.86,0.0
20230425:1011,122.54,202.44,48.7,42.06,8.73,2.21,0.0
20230425:1111,319.79,213.37,66.8,47.32,9.28,2.48,0.0
20230425:1211,594.18,106.63,82.4,49.71,9.33,2.9,0.0
20230425:1311,483.94,155.67,76.2,48.67,9.45,3.17,0.0
20230425:1411,260.14,207.87,61.2,44.46,9.56,3.45,0.0
20230425:1511,137.57,182.38,47.6,37.92,9.67,3.59,0.0
20230425:1611,0.58,83.37,16.8,29.96,9.46,3.52,0.0
20230425:1711,0.58,60.42,12.3,21.27,9.18,3.38,0.0
20230425:1811,0.0,9.97,2.8,12.35,8.76,3.24,0.0
20230425:1911,0.0,1.07,0.3,3.61,8.43,2.9,0.0
20230425:2011,0.0,0.0,0.0,0.0,8.09,2.62,0.0
20230425:2111,0.0,0.0,0.0,0.0,7.89,2.55,0.0
20230425:2211,0.0,0.0,0.0,0.0,7.75,2.62,0.0
20230425:2311,0.0,0.0,0.0,0.0,7.67,2.62,0.0
20230426:0011,0.0,0.0,0.0,0.0,7.65,2.55,0.0
20230426:0111,0.0,0.0,0.0,0.0,7.6,2.55,0.0
20230426:0211,0.0,0.0,0.0,0.0,7.64,2.48,0.0
20230426:0311,0.0,0.0,0.0,0.0,7.51,2.48,0.0
20230426:0411,0.0,0.0,0.0,0.0,7.33,2.41,0.0
20230426:0511,0.0,0.0,0.0,0.0,7.16,2.41,0.0
20230426:0611,0.0,22.07,6.2,9.08,7.16,2.41,0.0
20230426:0711,14.2,37.6,27.0,17.98,8.4,1.93,0.0
20230426:0811,45.86,116.5,30.5,26.82,9.62,2.55,0.0
20230426:0911,188.47,147.63,49.8,35.15,10.33,2.9,0.0
20230426:1011,136.98,202.03,50.1,42.37,10.87,3.38,0.0
20230426:1111,531.56,108.75,77.8,47.64,11.26,3.72,0.0
20230426:1211,541.45,126.76,79.5,50.03,11.27,3.79,0.0
20230426:1311,353.32,207.04,69.4,48.98,11.49,3.72,0.0
20230426:1411,474.83,107.73,73.0,44.74,11.38,3.45,0.0
20230426:1511,327.85,112.52,60.6,38.18,11.29,3.24,0.0
20230426:1611,219.61,74.08,49.4,30.2,11.11,3.03,0.0
20230426:1711,62.56,53.72,32.5,21.5,10.83,3.03,0.0
20230426:1811,0.0,24.92,7.0,12.58,10.32,3.1,0.0
20230426:1911,0.0,4.27,1.2,3.84,9.67,3.1,0.0
20230426:2011,0.0,0.0,0.0,0.0,8.9,2.97,0.0
20230426:2111,0.0,0.0,0.0,0.0,8.51,2.69,0.0
20230426:2211,0.0,0.0,0.0,0.0,8.47,2.41,0.0
20230426:2311,0.0,0.0,0.0,0.0,8.51,2.14,0.0
20230427:0011,0.0,0.0,0.0,0.0,8.62,2.14,0.0
20230427:0111,0.0,0.0,0.0,0.0,8.64,2.48,0.0
20230427:0211,0.0,0.0,0.0,0.0,8.94,3.1,0.0
20230427:0311,0.0,0.0,0.0,0.0,9.21,3.59,0.0
20230427:0411,0.0,0.0,0.0,0.0,9.37,3.86,0.0
20230427:0511,0.0,0.0,0.0,0.0,9.38,4.14,0.0
20230427:0611,0.0,6.41,1.8,9.36,9.41,4.41,0.0
20230427:0711,0.0,25.92,5.2,18.25,9.59,4.62,0.0
20230427:0811,0.0,56.83,11.4,27.1,9.69,4.69,0.0
20230427:0911,0.0,52.34,10.5,35.44,9.9,5.66,0.0
20230427:1011,0.0,83.25,16.7,42.68,10.06,5.52,0.0
20230427:1111,0.0,102.69,20.6,47.96,10.32,5.52,0.0
20230427:1211,1.65,131.98,26.6,50.35,10.76,5.79,0.0
20230427:1311,0.0,107.18,21.5,49.28,11.51,5.79,0.0
20230427:1411,0.78,113.82,22.9,45.02,12.05,5.93,0.0
20230427:1511,3.51,115.99,23.6,38.43,11.7,4.48,0.0
20230427:1611,13.32,114.78,24.7,30.44,11.56,3.52,0.0
20230427:1711,23.4,84.73,25.0,21.73,11.01,2.62,0.0
20230427:1811,0.0,25.99,7.3,12.81,10.45,2.55,0.0
20230427:1911,0.0,3.2,0.9,4.08,10.81,3.03,0.0
20230427:2011,0.0,0.0,0.0,0.0,10.21,2.76,0.0
20230427:2111,0.0,0.0,0.0,0.0,10.07,2.34,0.0
20230427:2211,0.0,0.0,0.0,0.0,9.96,1.93,0.0
20230427:2311,0.0,0.0,0.0,0.0,9.83,1.66,0.0
20230428:0011,0.0,0.0,0.0,0.0,9.81,1.24,0.0
20230428:0111,0.0,0.0,0.0,0.0,9.77,1.03,0.0
20230428:0211,0.0,0.0,0.0,0.0,9.73,0.97,0.0
20230428:0311,0.0,0.0,0.0,0.0,9.67,1.03,0.0
20230428:0411,0.0,0.0,0.0,0.0,9.63,1.1,0.0
20230428:0511,0.0,0.0,0.0,0.0,9.58,1.17,0.0
20230428:0611,0.0,6.76,1.9,9.64,9.68,1.45,0.0
20230428:0711,0.06,47.85,9.7,18.53,10.37,1.59,0.0
20230428:0811,4.09,90.68,18.9,27.38,11.2,2.34,0.0
20230428:0911,9.02,122.5,25.5,35.73,11.7,2.34,0.0
20230428:1011,2.98,125.84,25.5,42.98,12.11,2.34,0.0
20230428:1111,0.0,82.75,16.6,48.28,12.32,2.14,0.0
20230428:1211,5.72,152.52,31.0,50.67,12.67,1.93,0.0
20230428:1311,0.0,99.2,19.9,49.59,13.29,1.66,0.0
20230428:1411,1.54,119.48,24.1,45.3,13.77,1.45,0.0
20230428:1511,27.63,152.78,33.0,38.69,14.45,1.31,0.0
20230428:1611,10.31,110.87,23.6,30.67,14.84,1.45,0.0
20230428:1711,10.98,85.48,21.1,21.96,14.8,1.79,0.0
20230428:1811,0.0,22.78,6.4,13.03,14.24,2.0,0.0
20230428:1911,0.0,7.48,2.1,4.31,13.98,1.59,0.0
20230428:2011,0.0,0.0,0.0,0.0,13.36,1.66,0.0
20230428:2111,0.0,0.0,0.0,0.0,12.37,1.52,0.0
20230428:2211,0.0,0.0,0.0,0.0,11.37,1.38,0.0
20230428:2311,0.0,0.0,0.0,0.0,10.5,1.66,0.0
20230429:0011,0.0,0.0,0.0,0.0,9.97,1.93,0.0
20230429:0111,0.0,0.0,0.0,0.0,9.71,2.28,0.0
20230429:0211,0.0,0.0,0.0,0.0,9.52,2.28,0.0
20230429:0311,0.0,0.0,0.0,0.0,8.26,2.14,0.0
20230429:0411,0.0,0.0,0.0,0.0,8.11,1.93,0.0
20230429:0511,0.0,0.0,0.0,0.0,7.85,1.66,0.0
20230429:0611,0.0,20.65,5.8,9.91,8.77,1.17,0.0
20230429:0711,0.32,59.73,12.7,18.8,11.13,1.17,0.0
20230429:0811,9.76,102.17,22.2,27.65,12.57,1.03,0.0
20230429:0911,12.05,129.41,27.2,36.01,13.65,1.03,0.0
20230429:1011,53.71,183.39,40.7,43.27,14.38,1.24,0.0
20230429:1111,2.37,133.65,27.0,48.59,14.85,1.79,0.0
20230429:1211,233.46,235.54,63.2,50.99,15.49,2.34,0.0
20230429:1311,374.83,190.42,71.3,49.89,15.77,2.69,0.0
20230429:1411,159.66,212.33,54.2,45.57,15.99,2.9,0.0
20230429:1511,0.0,59.32,11.9,38.94,15.6,3.1,0.0
20230429:1611,11.68,114.78,24.6,30.91,15.18,3.1,0.0
20230429:1711,24.37,84.35,26.4,22.18,14.48,3.38,0.0
20230429:1811,0.0,28.84,8.1,13.26,14.62,3.45,0.0
20230429:1911,0.0,8.54,2.4,4.54,13.78,3.45,0.0
20230429:2011,0.0,0.0,0.0,0.0,13.15,3.31,0.0
20230429:2111,0.0,0.0,0.0,0.0,12.59,3.45,0.0
20230429:2211,0.0,0.0,0.0,0.0,12.01,3.72,0.0
20230429:2311,0.0,0.0,0.0,0.0,11.46,3.31,0.0
20230430:0011,0.0,0.0,0.0,0.0,10.89,3.1,0.0
20230430:0111,0.0,0.0,0.0,0.0,10.61,2.9,0.0
20230430:0211,0.0,0.0,0.0,0.0,10.19,2.97,0.0
20230430:0311,0.0,0.0,0.0,0.0,10.16,2.62,0.0
20230430:0411,0.0,0.0,0.0,0.0,10.23,2.83,0.0
20230430:0511,0.0,0.36,0.1,1.64,10.39,2.97,0.0
20230430:0611,0.0,23.5,6.6,10.18,10.67,2.97,0.0
20230430:0711,2.38,69.4,20.7,19.06,11.66,2.97,0.0
20230430:0811,21.66,113.98,26.7,27.92,12.56,3.31,0.0
20230430:0911,130.46,160.64,46.4,36.29,13.53,3.24,0.0
20230430:1011,0.0,107.18,21.5,43.56,14.34,3.03,0.0
20230430:1111,73.26,210.08,46.8,48.89,14.81,2.97,0.0
20230430:1211,0.0,45.36,9.1,51.3,15.2,2.83,0.0
20230430:1311,169.89,233.39,58.0,50.18,15.78,2.83,0.0
20230430:1411,0.0,81.26,16.3,45.84,15.95,2.9,0.0
20230430:1511,8.71,132.41,27.4,39.18,15.8,3.17,0.0
20230430:1611,0.0,73.28,14.7,31.14,14.71,3.45,0.0
20230430:1711,32.5,77.3,29.2,22.4,13.64,3.03,0.0
20230430:1811,0.0,32.4,9.1,13.48,13.53,2.83,0.0
20230430:1911,0.0,7.83,2.2,4.77,13.02,3.1,0.0
20230430:2011,0.0,0.0,0.0,0.0,12.48,3.24,0.0
20230430:2111,0.0,0.0,0.0,0.0,12.08,3.38,0.0
20230430:2211,0.0,0.0,0.0,0.0,11.65,3.66,0.0
20230430:2311,0.0,0.0,0.0,0.0,11.37,3.86,0.0
20230501:0011,0.0,0.0,0.0,0.0,11.1,4.0,0.0
20230501:0111,0.0,0.0,0.0,0.0,11.02,4.07,0.0
20230501:0211,0.0,0.0,0.0,0.0,10.97,3.93,0.0
20230501:0311,0.0,0.0,0.0,0.0,10.97,3.52,0.0
20230501:0411,0.0,0.0,0.0,0.0,10.98,3.24,0.0
20230501:0511,0.0,0.36,0.1,1.91,10.99,3.38,0.0
20230501:0611,0.0,21.72,6.1,10.44,11.12,3.72,0.0
20230501:0711,0.33,65.57,14.4,19.32,11.32,4.07,0.0
20230501:0811,42.27,120.15,31.9,28.18,11.86,4.48,0.0
20230501:0911,177.56,149.31,51.3,36.56,12.48,4.62,0.0
20230501:1011,265.35,179.94,62.0,43.85,13.06,4.28,0.0
20230501:1111,116.36,224.64,52.7,49.19,13.84,3.86,0.0
20230501:1211,3.95,148.03,30.0,51.6,14.62,3.24,0.0
20230501:1311,49.23,204.18,44.1,50.47,15.05,2.41,0.0
20230501:1411,2.97,132.31,26.8,46.11,15.32,1.59,0.0
20230501:1511,19.14,149.62,31.8,39.43,15.42,0.76,0.0
20230501:1611,5.08,105.93,22.0,31.36,15.16,0.21,0.0
20230501:1711,6.58,85.94,20.1,22.62,14.93,0.07,0.0
20230501:1811,0.0,30.97,8.7,13.7,14.51,0.62,0.0
20230501:1911,0.0,9.61,2.7,5.0,14.03,0.48,0.0
20230501:2011,0.0,0.0,0.0,0.0,13.38,0.55,0.0
20230501:2111,0.0,0.0,0.0,0.0,12.62,0.62,0.0
20230501:2211,0.0,0.0,0.0,0.0,12.05,0.76,0.0
20230501:2311,0.0,0.0,0.0,0.0,11.84,0.76,0.0
20230502:0011,0.0,0.0,0.0,0.0,11.01,1.03,0.0
20230502:0111,0.0,0.0,0.0,0.0,10.71,1.38,0.0
20230502:0211,0.0,0.0,0.0,0.0,10.48,2.14,0.0
20230502:0311,0.0,0.0,0.0,0.0,10.23,2.62,0.0
20230502:0411,0.0,0.0,0.0,0.0,10.07,2.34,0.0
20230502:0511,0.0,0.71,0.2,2.18,10.04,2.0,0.0
20230502:0611,0.0,26.34,7.4,10.69,10.13,2.07,0.0
20230502:0711,0.0,0.0,0.0,0.0,10.06,2.07,0.0
20230502:0811,13.62,111.22,24.9,28.44,10.86,2.0,0.0
20230502:0911,107.05,165.49,45.0,36.83,11.63,1.79,0.0
20230502:1011,240.79,187.29,60.7,44.13,12.64,1.52,0.0
20230502:1111,221.74,226.74,62.5,49.49,13.64,1.79,0.0
20230502:1211,227.52,238.27,64.2,51.9,14.43,2.76,0.0
20230502:1311,450.52,149.96,76.9,50.76,14.72,3.52,0.0
20230502:1411,84.97,206.03,47.5,46.37,14.86,4.14,0.0
20230502:1511,122.22,180.44,48.1,39.67,15.03,4.28,0.0
20230502:1611,58.72,137.65,36.2,31.59,15.02,4.14,0.0
20230502:1711,12.44,89.85,23.8,22.84,14.61,3.72,0.0
20230502:1811,0.0,33.82,9.5,13.92,14.02,3.31,0.0
20230502:1911,0.0,7.83,2.2,5.23,13.21,2.97,0.0
20230502:2011,0.0,0.0,0.0,0.0,12.33,2.97,0.0
20230502:2111,0.0,0.0,0.0,0.0,11.72,2.83,0.0
20230502:2211,0.0,0.0,0.0,0.0,11.28,2.55,0.0
20230502:2311,0.0,0.0,0.0,0.0,10.94,2.48,0.0
20230503:0011,0.0,0.0,0.0,0.0,10.67,2.48,0.0
20230503:0111,0.0,0.0,0.0,0.0,10.46,2.69,0.0
20230503:0211,0.0,0.0,0.0,0.0,10.6,3.31,0.0
20230503:0311,0.0,0.0,0.0,0.0,10.81,3.86,0.0
20230503:0411,0.0,0.0,0.0,0.0,10.85,3.93,0.0
20230503:0511,0.0,0.71,0.2,2.44,10.77,3.72,0.0
20230503:0611,0.0,17.09,4.8,10.95,10.88,3.66,0.0
20230503:0711,0.07,63.65,13.5,19.82,11.35,3.52,0.0
20230503:0811,1.21,82.49,16.8,28.69,11.96,4.55,0.0
20230503:0911,17.86,140.64,30.2,37.09,12.53,5.24,0.0
20230503:1011,212.62,193.12,58.8,44.41,12.9,5.38,0.0
20230503:1111,110.02,223.44,52.4,49.78,13.56,5.72,0.0
20230503:1211,241.35,235.1,65.4,52.2,13.75,5.45,0.0
20230503:1311,244.59,228.24,65.0,51.05,13.81,5.1,0.0
20230503:1411,231.57,203.53,61.5,46.63,14.24,4.9,0.0
20230503:1511,24.34,155.21,33.5,39.91,14.5,4.76,0.0
20230503:1611,20.95,127.45,28.7,31.81,14.22,4.0,0.0
20230503:1711,3.6,82.83,18.4,23.06,13.75,3.45,0.0
20230503:1811,0.0,35.24,9.9,14.14,13.33,3.38,0.0
20230503:1911,0.0,8.54,2.4,5.45,12.98,3.31,0.0
20230503:2011,0.0,0.0,0.0,0.0,12.39,4.0,0.0
20230503:2111,0.0,0.0,0.0,0.0,12.16,4.76,0.0
20230503:2211,0.0,0.0,0.0,0.0,11.86,5.24,0.0
20230503:2311,0.0,0.0,0.0,0.0,11.59,5.24,0.0
20230504:0011,0.0,0.0,0.0,0.0,11.28,5.03,0.0
20230504:0111,0.0,0.0,0.0,0.0,10.78,5.03,0.0
20230504:0211,0.0,0.0,0.0,0.0,10.36,4.97,0.0
20230504:0311,0.0,0.0,0.0,0.0,9.99,5.03,0.0
20230504:0411,0.0,0.0,0.0,0.0,9.52,5.1,0.0
20230504:0511,0.0,1.07,0.3,2.69,9.12,5.1,0.0
20230504:0611,0.0,22.43,6.3,11.19,8.94,5.24,0.0
20230504:0711,0.09,74.71,20.2,20.07,9.43,5.38,0.0
20230504:0811,0.0,72.78,14.6,28.94,9.78,5.38,0.0
20230504:0911,32.84,153.82,34.5,37.35,10.18,5.38,0.0
20230504:1011,176.17,201.9,56.5,44.68,10.81,5.38,0.0
20230504:1111,14.91,171.24,35.5,50.07,11.51,5.52,0.0
20230504:1211,15.31,176.34,36.5,52.49,12.28,5.79,0.0
20230504:1311,176.93,236.07,60.2,51.33,12.77,6.0,0.0
20230504:1411,288.16,185.55,65.9,46.89,13.42,6.41,0.0
20230504:1511,157.18,176.17,52.3,40.14,13.07,5.86,0.0
20230504:1611,0.48,84.84,17.1,32.03,12.6,5.66,0.0
20230504:1711,0.54,68.36,14.0,23.27,12.21,5.24,0.0
20230504:1811,0.0,11.39,3.2,14.35,11.52,5.24,0.0
20230504:1911,0.0,11.75,3.3,5.67,11.82,5.45,0.0
20230504:2011,0.0,0.0,0.0,0.0,11.56,5.52,0.0
20230504:2111,0.0,0.0,0.0,0.0,11.4,5.1,0.0
20230504:2211,0.0,0.0,0.0,0.0,11.16,4.41,0.0
20230504:2311,0.0,0.0,0.0,0.0,11.01,4.14,0.0
20230505:0011,0.0,0.0,0.0,0.0,10.96,4.34,0.0
20230505:0111,0.0,0.0,0.0,0.0,11.29,4.9,0.0
20230505:0211,0.0,0.0,0.0,0.0,11.41,5.66,0.0
20230505:0311,0.0,0.0,0.0,0.0,11.56,5.66,0.0
20230505:0411,0.0,0.0,0.0,0.0,11.61,5.66,0.0
20230505:0511,0.0,1.42,0.4,2.94,11.65,5.45,0.0
20230505:0611,0.0,28.48,8.0,11.44,11.8,5.31,0.0
20230505:0711,0.0,32.04,9.0,20.31,12.03,5.24,0.0
20230505:0811,68.71,113.84,37.9,29.18,12.75,5.24,0.0
20230505:0911,47.35,160.67,37.6,37.6,13.44,4.97,0.0
20230505:1011,63.47,193.43,44.1,44.95,14.23,4.97,0.0
20230505:1111,108.39,224.32,52.8,50.35,14.9,4.83,0.0
20230505:1211,157.57,239.79,59.2,52.78,15.36,4.76,0.0
20230505:1311,203.48,233.72,62.6,51.6,15.81,4.76,0.0
20230505:1411,289.72,183.07,66.3,47.14,16.03,4.83,0.0
20230505:1511,124.44,180.14,49.3,40.37,15.96,4.83,0.0
20230505:1611,35.03,135.89,32.8,32.25,15.62,4.9,0.0
20230505:1711,0.34,66.34,13.5,23.48,15.39,4.76,0.0
20230505:1811,0.0,36.67,10.3,14.57,14.98,4.21,0.0
20230505:1911,0.0,12.46,3.5,5.89,14.69,3.86,0.0
20230505:2011,0.0,0.0,0.0,0.0,13.81,3.66,0.0
20230505:2111,0.0,0.0,0.0,0.0,13.09,3.38,0.0
20230505:2211,0.0,0.0,0.0,0.0,12.41,3.24,0.0
20230505:2311,0.0,0.0,0.0,0.0,12.01,3.1,0.0
20230506:0011,0.0,0.0,0.0,0.0,11.61,3.03,0.0
20230506:0111,0.0,0.0,0.0,0.0,11.39,2.83,0.0
20230506:0211,0.0,0.0,0.0,0.0,11.22,2.83,0.0
20230506:0311,0.0,0.0,0.0,0.0,11.19,2.76,0.0
20230506:0411,0.0,0.0,0.0,0.0,11.1,2.69,0.0
20230506:0511,0.0,2.49,0.7,3.18,11.09,2.62,0.0
20230506:0611,0.0,26.34,7.4,11.67,11.27,2.83,0.0
20230506:0711,0.0,54.82,15.4,20.54,11.63,2.62,0.0
20230506:0811,7.12,106.39,22.9,29.42,12.27,2.62,0.0
20230506:0911,16.49,142.21,30.5,37.84,12.87,2.62,0.0
20230506:1011,3.37,132.41,26.9,45.21,13.23,2.83,0.0
20230506:1111,23.34,182.9,38.5,50.63,13.75,2.9,0.0
20230506:1211,50.99,211.14,45.9,53.06,14.48,3.03,0.0
20230506:1311,370.11,184.05,74.2,51.88,14.89,2.9,0.0
20230506:1411,0.7,117.29,23.6,47.39,15.1,2.21,0.0
20230506:1511,290.75,110.76,62.9,40.6,15.14,1.79,0.0
20230506:1611,10.52,119.37,25.7,32.47,15.09,1.86,0.0
20230506:1711,0.16,60.83,12.3,23.69,14.88,2.21,0.0
20230506:1811,0.0,37.02,10.4,14.78,14.27,2.48,0.0
20230506:1911,0.0,12.46,3.5,6.11,13.33,2.07,0.0
20230506:2011,0.0,0.0,0.0,0.0,12.66,1.93,0.0
20230506:2111,0.0,0.0,0.0,0.0,12.41,1.93,0.0
20230506:2211,0.0,0.0,0.0,0.0,12.18,1.86,0.0
20230506:2311,0.0,0.0,0.0,0.0,11.64,1.86,0.0
20230507:0011,0.0,0.0,0.0,0.0,11.19,1.93,0.0
20230507:0111,0.0,0.0,0.0,0.0,10.89,1.86,0.0
20230507:0211,0.0,0.0,0.0,0.0,10.59,1.66,0.0
20230507:0311,0.0,0.0,0.0,0.0,10.21,1.66,0.0
20230507:0411,0.0,0.0,0.0,0.0,9.97,1.38,0.0
20230507:0511,0.0,4.27,1.2,3.42,9.5,1.38,0.0
20230507:0611,0.0,29.19,8.2,11.9,9.88,1.1,0.0
20230507:0711,0.0,56.25,15.8,20.77,12.19,1.24,0.0
20230507:0811,43.54,122.05,34.3,29.65,13.51,1.59,0.0
20230507:0911,158.57,151.34,51.9,38.09,14.58,2.34,0.0
20230507:1011,266.53,171.21,64.2,45.46,15.4,3.31,0.0
20230507:1111,456.2,118.96,78.3,50.9,15.96,4.07,0.0
20230507:1211,181.85,239.76,61.9,53.34,16.29,4.62,0.0
20230507:1311,149.44,234.4,58.3,52.14,16.78,5.1,0.0
20230507:1411,151.2,214.61,56.2,47.64,16.75,5.31,0.0
